instancia,heuristica,tenure,max_iter_param,no_improve_param,neighborhood,n_particles,w,c1,c2,v_max,execucao,semente,melhor_valor,valor_otimo,gap_pct,tempo_s,iter_convergencia,total_iteracoes
P07,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,6.0,4,45,1458,1458.0,0.0,0.0805,14,100
P07,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,6.0,5,46,1458,1458.0,0.0,0.0796,7,100
P07,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,4.0,1,42,1458,1458.0,0.0,0.1272,0,100
P07,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,4.0,2,43,1458,1458.0,0.0,0.1273,1,100
P07,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,4.0,3,44,1458,1458.0,0.0,0.0869,2,100
P07,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,4.0,4,45,1458,1458.0,0.0,0.0855,5,100
P07,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,4.0,5,46,1458,1458.0,0.0,0.0822,21,100
P07,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,6.0,1,42,1458,1458.0,0.0,0.0832,0,100
P07,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,6.0,2,43,1458,1458.0,0.0,0.0838,1,100
P07,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,6.0,3,44,1458,1458.0,0.0,0.0828,2,100
P07,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,6.0,4,45,1458,1458.0,0.0,0.0831,3,100
P07,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,6.0,5,46,1458,1458.0,0.0,0.0826,13,100
P07,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,4.0,1,42,1458,1458.0,0.0,0.2207,0,300
P07,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,4.0,2,43,1458,1458.0,0.0,0.2177,1,300
P07,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,4.0,3,44,1458,1458.0,0.0,0.2312,1,300
P07,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,4.0,4,45,1458,1458.0,0.0,0.2292,8,300
P07,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,4.0,5,46,1458,1458.0,0.0,0.2146,9,300
P07,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,6.0,1,42,1458,1458.0,0.0,0.2137,0,300
P07,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,6.0,2,43,1458,1458.0,0.0,0.2166,1,300
P07,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,6.0,3,44,1458,1458.0,0.0,0.2162,1,300
P07,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,6.0,4,45,1458,1458.0,0.0,0.2149,1,300
P07,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,6.0,5,46,1458,1458.0,0.0,0.2141,2,300
P07,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,4.0,1,42,1458,1458.0,0.0,0.2279,0,300
P07,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,4.0,2,43,1458,1458.0,0.0,0.2306,1,300
P07,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,4.0,3,44,1458,1458.0,0.0,0.2306,4,300
P07,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,4.0,4,45,1458,1458.0,0.0,0.2273,1,300
P07,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,4.0,5,46,1458,1458.0,0.0,0.2262,5,300
P07,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,6.0,1,42,1458,1458.0,0.0,0.229,0,300
P07,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,6.0,2,43,1458,1458.0,0.0,0.2344,1,300
P07,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,6.0,3,44,1458,1458.0,0.0,0.2292,5,300
P07,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,6.0,4,45,1458,1458.0,0.0,0.2405,14,300
P07,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,6.0,5,46,1458,1458.0,0.0,0.2349,7,300
P07,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,4.0,1,42,1458,1458.0,0.0,0.2387,0,300
P07,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,4.0,2,43,1458,1458.0,0.0,0.2802,1,300
P07,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,4.0,3,44,1458,1458.0,0.0,0.2371,2,300
P07,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,4.0,4,45,1458,1458.0,0.0,0.2438,5,300
P07,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,4.0,5,46,1458,1458.0,0.0,0.2419,21,300
P07,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,6.0,1,42,1458,1458.0,0.0,0.2465,0,300
P07,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,6.0,2,43,1458,1458.0,0.0,0.2478,1,300
P07,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,6.0,3,44,1458,1458.0,0.0,0.2468,2,300
P07,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,6.0,4,45,1458,1458.0,0.0,0.2465,3,300
P07,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,6.0,5,46,1458,1458.0,0.0,0.2447,13,300
P08,BuscaTabu,10.0,500,100.0,flip,,,,,,1,42,13462565,13549094.0,0.6386331071287866,0.0101,7,107
P08,BuscaTabu,10.0,500,100.0,flip,,,,,,2,43,13462565,13549094.0,0.6386331071287866,0.0052,7,107
P08,BuscaTabu,10.0,500,100.0,flip,,,,,,3,44,13462565,13549094.0,0.6386331071287866,0.0051,7,107
P08,BuscaTabu,10.0,500,100.0,flip,,,,,,4,45,13462565,13549094.0,0.6386331071287866,0.0048,7,107
P08,BuscaTabu,10.0,500,100.0,flip,,,,,,5,46,13462565,13549094.0,0.6386331071287866,0.0038,7,107
P08,BuscaTabu,10.0,500,100.0,swap,,,,,,1,42,13482886,13549094.0,0.4886525992070023,0.0447,1,101
P08,BuscaTabu,10.0,500,100.0,swap,,,,,,2,43,13482886,13549094.0,0.4886525992070023,0.0162,1,101
P08,BuscaTabu,10.0,500,100.0,swap,,,,,,3,44,13482886,13549094.0,0.4886525992070023,0.0169,1,101
P08,BuscaTabu,10.0,500,100.0,swap,,,,,,4,45,13482886,13549094.0,0.4886525992070023,0.0162,1,101
P08,BuscaTabu,10.0,500,100.0,swap,,,,,,5,46,13482886,13549094.0,0.4886525992070023,0.0193,1,101
P08,BuscaTabu,10.0,1000,100.0,flip,,,,,,1,42,13462565,13549094.0,0.6386331071287866,0.0037,7,107
P08,BuscaTabu,10.0,1000,100.0,flip,,,,,,2,43,13462565,13549094.0,0.6386331071287866,0.0036,7,107
P08,BuscaTabu,10.0,1000,100.0,flip,,,,,,3,44,13462565,13549094.0,0.6386331071287866,0.0037,7,107
P08,BuscaTabu,10.0,1000,100.0,flip,,,,,,4,45,13462565,13549094.0,0.6386331071287866,0.0037,7,107
P08,BuscaTabu,10.0,1000,100.0,flip,,,,,,5,46,13462565,13549094.0,0.6386331071287866,0.0037,7,107
P08,BuscaTabu,10.0,1000,100.0,swap,,,,,,1,42,13482886,13549094.0,0.4886525992070023,0.0165,1,101
P08,BuscaTabu,10.0,1000,100.0,swap,,,,,,2,43,13482886,13549094.0,0.4886525992070023,0.0163,1,101
P08,BuscaTabu,10.0,1000,100.0,swap,,,,,,3,44,13482886,13549094.0,0.4886525992070023,0.0164,1,101
P08,BuscaTabu,10.0,1000,100.0,swap,,,,,,4,45,13482886,13549094.0,0.4886525992070023,0.0165,1,101
P08,BuscaTabu,10.0,1000,100.0,swap,,,,,,5,46,13482886,13549094.0,0.4886525992070023,0.0164,1,101
P08,BuscaTabu,20.0,500,100.0,flip,,,,,,1,42,13462565,13549094.0,0.6386331071287866,0.0039,7,107
P08,BuscaTabu,20.0,500,100.0,flip,,,,,,2,43,13462565,13549094.0,0.6386331071287866,0.004,7,107
P08,BuscaTabu,20.0,500,100.0,flip,,,,,,3,44,13462565,13549094.0,0.6386331071287866,0.0038,7,107
P08,BuscaTabu,20.0,500,100.0,flip,,,,,,4,45,13462565,13549094.0,0.6386331071287866,0.0038,7,107
P08,BuscaTabu,20.0,500,100.0,flip,,,,,,5,46,13462565,13549094.0,0.6386331071287866,0.0039,7,107
P08,BuscaTabu,20.0,500,100.0,swap,,,,,,1,42,13482886,13549094.0,0.4886525992070023,0.0165,1,101
P08,BuscaTabu,20.0,500,100.0,swap,,,,,,2,43,13482886,13549094.0,0.4886525992070023,0.0166,1,101
P08,BuscaTabu,20.0,500,100.0,swap,,,,,,3,44,13482886,13549094.0,0.4886525992070023,0.0163,1,101
P08,BuscaTabu,20.0,500,100.0,swap,,,,,,4,45,13482886,13549094.0,0.4886525992070023,0.0164,1,101
P08,BuscaTabu,20.0,500,100.0,swap,,,,,,5,46,13482886,13549094.0,0.4886525992070023,0.0167,1,101
P08,BuscaTabu,20.0,1000,100.0,flip,,,,,,1,42,13462565,13549094.0,0.6386331071287866,0.0051,7,107
P08,BuscaTabu,20.0,1000,100.0,flip,,,,,,2,43,13462565,13549094.0,0.6386331071287866,0.0055,7,107
P08,BuscaTabu,20.0,1000,100.0,flip,,,,,,3,44,13462565,13549094.0,0.6386331071287866,0.0055,7,107
P08,BuscaTabu,20.0,1000,100.0,flip,,,,,,4,45,13462565,13549094.0,0.6386331071287866,0.0041,7,107
P08,BuscaTabu,20.0,1000,100.0,flip,,,,,,5,46,13462565,13549094.0,0.6386331071287866,0.0039,7,107
P08,BuscaTabu,20.0,1000,100.0,swap,,,,,,1,42,13482886,13549094.0,0.4886525992070023,0.0165,1,101
P08,BuscaTabu,20.0,1000,100.0,swap,,,,,,2,43,13482886,13549094.0,0.4886525992070023,0.0164,1,101
P08,BuscaTabu,20.0,1000,100.0,swap,,,,,,3,44,13482886,13549094.0,0.4886525992070023,0.0164,1,101
P08,BuscaTabu,20.0,1000,100.0,swap,,,,,,4,45,13482886,13549094.0,0.4886525992070023,0.0166,1,101
P08,BuscaTabu,20.0,1000,100.0,swap,,,,,,5,46,13482886,13549094.0,0.4886525992070023,0.0166,1,101
P08,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,4.0,1,42,13518963,13549094.0,0.22238387304715726,0.0407,39,100
P08,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,4.0,2,43,13549094,13549094.0,0.0,0.0387,2,100
P08,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,4.0,3,44,13549094,13549094.0,0.0,0.0392,41,100
P08,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,4.0,4,45,13518963,13549094.0,0.22238387304715726,0.0386,26,100
P08,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,4.0,5,46,13517399,13549094.0,0.23392708029038695,0.0391,55,100
P08,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,6.0,1,42,13518963,13549094.0,0.22238387304715726,0.039,39,100
P08,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,6.0,2,43,13518963,13549094.0,0.22238387304715726,0.0394,19,100
P08,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,6.0,3,44,13549094,13549094.0,0.0,0.0388,41,100
P08,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,6.0,4,45,13549094,13549094.0,0.0,0.0392,12,100
P08,PSO_Binario,,100,,,30.0,0.4,2.0,2.0,6.0,5,46,13517399,13549094.0,0.23392708029038695,0.0393,55,100
P08,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,4.0,1,42,13515028,13549094.0,0.25142640533750815,0.0414,16,100
P08,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,4.0,2,43,13549094,13549094.0,0.0,0.0406,50,100
P08,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,4.0,3,44,13549094,13549094.0,0.0,0.0407,65,100
P08,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,4.0,4,45,13549094,13549094.0,0.0,0.0383,82,100
P08,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,4.0,5,46,13549094,13549094.0,0.0,0.0331,98,100
P08,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,6.0,1,42,13549094,13549094.0,0.0,0.0285,12,100
P08,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,6.0,2,43,13549094,13549094.0,0.0,0.0283,82,100
P08,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,6.0,3,44,13549094,13549094.0,0.0,0.0287,46,100
P08,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,6.0,4,45,13549094,13549094.0,0.0,0.0283,41,100
P08,PSO_Binario,,100,,,30.0,0.7,2.0,2.0,6.0,5,46,13549094,13549094.0,0.0,0.0284,45,100
P08,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,4.0,1,42,13549094,13549094.0,0.0,0.0304,60,100
P08,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,4.0,2,43,13505878,13549094.0,0.31895859605077653,0.03,6,100
P08,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,4.0,3,44,13549094,13549094.0,0.0,0.0303,19,100
P08,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,4.0,4,45,13549094,13549094.0,0.0,0.0303,34,100
P08,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,4.0,5,46,13505878,13549094.0,0.31895859605077653,0.0299,18,100
P08,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,6.0,1,42,13549094,13549094.0,0.0,0.0315,61,100
P08,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,6.0,2,43,13549094,13549094.0,0.0,0.031,23,100
P08,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,6.0,3,44,13524340,13549094.0,0.18269856272308688,0.0304,3,100
P08,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,6.0,4,45,13509694,13549094.0,0.29079435126806263,0.0302,70,100
P08,PSO_Binario,,100,,,30.0,0.9,2.0,2.0,6.0,5,46,13549094,13549094.0,0.0,0.0327,18,100
P08,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,4.0,1,42,13549094,13549094.0,0.0,0.0804,170,300
P08,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,4.0,2,43,13549094,13549094.0,0.0,0.0791,2,300
P08,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,4.0,3,44,13549094,13549094.0,0.0,0.0801,41,300
P08,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,4.0,4,45,13524340,13549094.0,0.18269856272308688,0.0795,112,300
P08,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,4.0,5,46,13549094,13549094.0,0.0,0.0793,132,300
P08,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,6.0,1,42,13524340,13549094.0,0.18269856272308688,0.079,133,300
P08,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,6.0,2,43,13549094,13549094.0,0.0,0.0797,163,300
P08,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,6.0,3,44,13549094,13549094.0,0.0,0.0793,41,300
P08,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,6.0,4,45,13549094,13549094.0,0.0,0.0801,12,300
P08,PSO_Binario,,300,,,30.0,0.4,2.0,2.0,6.0,5,46,13549094,13549094.0,0.0,0.0781,132,300
P08,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,4.0,1,42,13549094,13549094.0,0.0,0.0824,244,300
P08,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,4.0,2,43,13549094,13549094.0,0.0,0.0862,50,300
P08,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,4.0,3,44,13549094,13549094.0,0.0,0.0853,65,300
P08,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,4.0,4,45,13549094,13549094.0,0.0,0.0839,82,300
P08,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,4.0,5,46,13549094,13549094.0,0.0,0.0835,98,300
P08,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,6.0,1,42,13549094,13549094.0,0.0,0.0845,12,300
P08,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,6.0,2,43,13549094,13549094.0,0.0,0.0852,82,300
P08,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,6.0,3,44,13549094,13549094.0,0.0,0.0838,46,300
P08,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,6.0,4,45,13549094,13549094.0,0.0,0.0825,41,300
P08,PSO_Binario,,300,,,30.0,0.7,2.0,2.0,6.0,5,46,13549094,13549094.0,0.0,0.0829,45,300
P08,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,4.0,1,42,13549094,13549094.0,0.0,0.0896,60,300
P08,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,4.0,2,43,13549094,13549094.0,0.0,0.0903,163,300
P08,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,4.0,3,44,13549094,13549094.0,0.0,0.0911,19,300
P08,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,4.0,4,45,13549094,13549094.0,0.0,0.09,34,300
P08,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,4.0,5,46,13518963,13549094.0,0.22238387304715726,0.1054,292,300
P08,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,6.0,1,42,13549094,13549094.0,0.0,0.092,61,300
P08,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,6.0,2,43,13549094,13549094.0,0.0,0.0925,23,300
P08,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,6.0,3,44,13524340,13549094.0,0.18269856272308688,0.0905,3,300
P08,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,6.0,4,45,13518963,13549094.0,0.22238387304715726,0.0915,122,300
P08,PSO_Binario,,300,,,30.0,0.9,2.0,2.0,6.0,5,46,13549094,13549094.0,0.0,0.0893,18,300
P08,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,4.0,1,42,13549094,13549094.0,0.0,0.0813,62,100
P08,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,4.0,2,43,13524340,13549094.0,0.18269856272308688,0.0811,60,100
P08,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,4.0,3,44,13549094,13549094.0,0.0,0.0813,53,100
P08,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,4.0,4,45,13549094,13549094.0,0.0,0.0807,11,100
P08,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,4.0,5,46,13549094,13549094.0,0.0,0.0805,32,100
P08,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,6.0,1,42,13549094,13549094.0,0.0,0.0815,84,100
P08,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,6.0,2,43,13549094,13549094.0,0.0,0.0935,47,100
P08,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,6.0,3,44,13549094,13549094.0,0.0,0.0817,5,100
P08,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,6.0,4,45,13549094,13549094.0,0.0,0.0838,11,100
P08,PSO_Binario,,100,,,100.0,0.4,2.0,2.0,6.0,5,46,13549094,13549094.0,0.0,0.1006,32,100
P08,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,4.0,1,42,13549094,13549094.0,0.0,0.139,69,100
P08,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,4.0,2,43,13549094,13549094.0,0.0,0.1208,12,100
P08,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,4.0,3,44,13549094,13549094.0,0.0,0.0886,15,100
P08,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,4.0,4,45,13549094,13549094.0,0.0,0.0866,14,100
P08,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,4.0,5,46,13549094,13549094.0,0.0,0.1052,1,100
P08,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,6.0,1,42,13524340,13549094.0,0.18269856272308688,0.2059,98,100
P08,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,6.0,2,43,13549094,13549094.0,0.0,0.2726,74,100
P08,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,6.0,3,44,13549094,13549094.0,0.0,0.3127,13,100
P08,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,6.0,4,45,13549094,13549094.0,0.0,0.2669,18,100
P08,PSO_Binario,,100,,,100.0,0.7,2.0,2.0,6.0,5,46,13549094,13549094.0,0.0,0.1329,13,100
P08,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,4.0,1,42,13549094,13549094.0,0.0,0.1081,15,100
P08,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,4.0,2,43,13549094,13549094.0,0.0,0.1205,8,100
P08,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,4.0,3,44,13549094,13549094.0,0.0,0.1415,8,100
P08,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,4.0,4,45,13549094,13549094.0,0.0,0.1291,24,100
P08,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,4.0,5,46,13549094,13549094.0,0.0,0.1073,1,100
P08,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,6.0,1,42,13549094,13549094.0,0.0,0.0999,19,100
P08,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,6.0,2,43,13549094,13549094.0,0.0,0.0952,53,100
P08,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,6.0,3,44,13549094,13549094.0,0.0,0.0983,39,100
P08,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,6.0,4,45,13549094,13549094.0,0.0,0.103,6,100
P08,PSO_Binario,,100,,,100.0,0.9,2.0,2.0,6.0,5,46,13549094,13549094.0,0.0,0.1211,9,100
P08,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,4.0,1,42,13549094,13549094.0,0.0,0.3345,62,300
P08,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,4.0,2,43,13549094,13549094.0,0.0,0.3296,156,300
P08,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,4.0,3,44,13549094,13549094.0,0.0,0.2408,53,300
P08,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,4.0,4,45,13549094,13549094.0,0.0,0.2465,11,300
P08,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,4.0,5,46,13549094,13549094.0,0.0,0.2442,32,300
P08,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,6.0,1,42,13549094,13549094.0,0.0,0.2857,84,300
P08,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,6.0,2,43,13549094,13549094.0,0.0,0.2424,47,300
P08,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,6.0,3,44,13549094,13549094.0,0.0,0.2483,5,300
P08,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,6.0,4,45,13549094,13549094.0,0.0,0.2628,11,300
P08,PSO_Binario,,300,,,100.0,0.4,2.0,2.0,6.0,5,46,13549094,13549094.0,0.0,0.2392,32,300
P08,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,4.0,1,42,13549094,13549094.0,0.0,0.2562,69,300
P08,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,4.0,2,43,13549094,13549094.0,0.0,0.2558,12,300
P08,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,4.0,3,44,13549094,13549094.0,0.0,0.2544,15,300
P08,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,4.0,4,45,13549094,13549094.0,0.0,0.257,14,300
P08,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,4.0,5,46,13549094,13549094.0,0.0,0.2574,1,300
P08,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,6.0,1,42,13549094,13549094.0,0.0,0.2589,156,300
P08,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,6.0,2,43,13549094,13549094.0,0.0,0.2556,74,300
P08,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,6.0,3,44,13549094,13549094.0,0.0,0.2804,13,300
P08,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,6.0,4,45,13549094,13549094.0,0.0,0.2571,18,300
P08,PSO_Binario,,300,,,100.0,0.7,2.0,2.0,6.0,5,46,13549094,13549094.0,0.0,0.3102,13,300
P08,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,4.0,1,42,13549094,13549094.0,0.0,0.2757,15,300
P08,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,4.0,2,43,13549094,13549094.0,0.0,0.3349,8,300
P08,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,4.0,3,44,13549094,13549094.0,0.0,0.2953,8,300
P08,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,4.0,4,45,13549094,13549094.0,0.0,0.2805,24,300
P08,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,4.0,5,46,13549094,13549094.0,0.0,0.2772,1,300
P08,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,6.0,1,42,13549094,13549094.0,0.0,0.2862,19,300
P08,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,6.0,2,43,13549094,13549094.0,0.0,0.295,53,300
P08,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,6.0,3,44,13549094,13549094.0,0.0,0.3071,39,300
P08,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,6.0,4,45,13549094,13549094.0,0.0,0.4751,6,300
P08,PSO_Binario,,300,,,100.0,0.9,2.0,2.0,6.0,5,46,13549094,13549094.0,0.0,0.2977,9,300
knapPI_1_100,BuscaTabu,10.0,500,100.0,flip,,,,,,1,42,9147,,,0.0153,54,154
knapPI_1_100,BuscaTabu,10.0,500,100.0,flip,,,,,,2,43,9147,,,0.0147,54,154
knapPI_1_100,BuscaTabu,10.0,500,100.0,flip,,,,,,3,44,9147,,,0.0147,54,154
knapPI_1_100,BuscaTabu,10.0,500,100.0,flip,,,,,,4,45,9147,,,0.0147,54,154
knapPI_1_100,BuscaTabu,10.0,500,100.0,flip,,,,,,5,46,9147,,,0.0148,54,154
knapPI_1_100,BuscaTabu,10.0,500,100.0,swap,,,,,,1,42,9147,,,0.0782,1,101
knapPI_1_100,BuscaTabu,10.0,500,100.0,swap,,,,,,2,43,9147,,,0.0773,1,101
knapPI_1_100,BuscaTabu,10.0,500,100.0,swap,,,,,,3,44,9147,,,0.0772,1,101
knapPI_1_100,BuscaTabu,10.0,500,100.0,swap,,,,,,4,45,9147,,,0.0772,1,101
knapPI_1_100,BuscaTabu,10.0,500,100.0,swap,,,,,,5,46,9147,,,0.0769,1,101
knapPI_1_100,BuscaTabu,10.0,1000,100.0,flip,,,,,,1,42,9147,,,0.0146,54,154
knapPI_1_100,BuscaTabu,10.0,1000,100.0,flip,,,,,,2,43,9147,,,0.0146,54,154
knapPI_1_100,BuscaTabu,10.0,1000,100.0,flip,,,,,,3,44,9147,,,0.0146,54,154
knapPI_1_100,BuscaTabu,10.0,1000,100.0,flip,,,,,,4,45,9147,,,0.0306,54,154
knapPI_1_100,BuscaTabu,10.0,1000,100.0,flip,,,,,,5,46,9147,,,0.0157,54,154
knapPI_1_100,BuscaTabu,10.0,1000,100.0,swap,,,,,,1,42,9147,,,0.083,1,101
knapPI_1_100,BuscaTabu,10.0,1000,100.0,swap,,,,,,2,43,9147,,,0.0819,1,101
knapPI_1_100,BuscaTabu,10.0,1000,100.0,swap,,,,,,3,44,9147,,,0.0791,1,101
knapPI_1_100,BuscaTabu,10.0,1000,100.0,swap,,,,,,4,45,9147,,,0.0789,1,101
knapPI_1_100,BuscaTabu,10.0,1000,100.0,swap,,,,,,5,46,9147,,,0.0786,1,101
knapPI_1_100,BuscaTabu,20.0,500,100.0,flip,,,,,,1,42,8940,,,0.0133,36,136
knapPI_1_100,BuscaTabu,20.0,500,100.0,flip,,,,,,2,43,8940,,,0.0133,36,136
knapPI_1_100,BuscaTabu,20.0,500,100.0,flip,,,,,,3,44,8940,,,0.0133,36,136
